Lable,ax_Max,ay_Max,az_Max,gx_Max,gy_Max,gz_Max,ax_Min,ay_Min,az_Min,gx_Min,gy_Min,gz_Min,ax_Mean,ay_Mean,az_Mean,gx_Mean,gy_Mean,gz_Mean,ax_Median,ay_Median,az_Median,gx_Median,gy_Median,gz_Median,ax_Mode,ay_Mode,az_Mode,gx_Mode,gy_Mode,gz_Mode,ax_SD,ay_SD,az_SD,gx_SD,gy_SD,gz_SD,ax_Variance,ay_Variance,az_Variance,gx_Variance,gy_Variance,gz_Variance,ax_Skewness,ay_Skewness,az_Skewness,gx_Skewness,gy_Skewness,gz_Skewness,ax_Kurtosis,ay_Kurtosis,az_Kurtosis,gx_Kurtosis,gy_Kurtosis,gz_Kurtosis,ax_CV,ay_CV,az_CV,gx_CV,gy_CV,gz_CV
NoMove,1.433329273,-6.213465551,-7.460854417,0.043157816,0.022964045,0.013121257,1.267636636,-6.467146895,-7.752190724,-0.043145899,-0.021413651,-0.015048407,1.349153226,-6.329471179,-7.619971208,-0.001451833,0.000708592,0.000197454,1.348887457,-6.322232107,-7.626019712,-0.002999358,0.000620939,0.000387219,1.293245315,-6.418392386,-7.714948686,-0.031627382,-0.013313048,-0.008548229,0.030906711,0.057026333,0.061808746,0.017741215,0.007455559,0.004706247,0.001655774,0.004084487,0.004941463,0.000354208,7.08E-05,3.27E-05,0.005541329,-0.25527106,0.328714255,0.136601867,0.036963627,-0.22110358,0.272393139,-0.504358258,-0.271469194,-0.51270488,0.18880777,0.577065693,0.045449876,-0.010091888,-0.01032685,-4.801761602,-3.025241225,24.99982208
NoMove,0.059855044,-8.173804,-5.851429,0.023101378,0.017491424,0.013954824,-0.062249243,-8.355764,-6.0477533,-0.030724045,-0.04192971,-0.003898162,8.57E-05,-8.26017213,-5.942378335,-0.004589103,-0.007646366,0.0034029,0,-8.259995,-5.9400144,-0.00434425,-0.007822512,0.003296324,0,-8.252813,-5.9400144,0.000186,-0.011819449,0.003829249,0.019518289,0.024519939,0.034034679,0.010218505,0.009756233,0.003076984,0.000380964,0.000601227,0.001158359,0.000104418,9.52E-05,9.47E-06,-0.248206444,0.015996794,-0.165785538,-0.131424581,-0.288754204,0.500816643,0.193692766,1.117486014,-0.047529421,-0.038961719,0.734006607,0.855645807,227.7853465,-0.002968454,-0.005727451,-2.226688733,-1.275930713,0.90422411
NoMove,0.689468943,-8.100099748,-5.155912499,0.047177335,0.019408781,0.016793865,0.525780766,-8.311827939,-5.477160315,-0.043607543,-0.023009136,-0.021834304,0.603609407,-8.199212994,-5.330798367,0.001819981,-0.00102206,-0.000656582,0.604262574,-8.195179163,-5.338522613,0.000966811,-0.000951339,-7.80E-07,0.560993049,-8.250718504,-5.428934356,-0.023301645,-0.012527746,-0.012851842,0.031233057,0.045516336,0.07092783,0.019342918,0.007252086,0.006893432,0.001498734,0.002957384,0.00661296,0.000428071,5.89E-05,5.63E-05,0.100889968,-0.161754913,0.281462246,0.003312994,-0.117432187,-0.272005861,0.272823275,-0.371790185,-0.463901538,-0.577394477,0.150438755,0.446886596,-0.049335792,-0.00594507,-0.015568353,13.40463633,-9.810706929,-13.07477023
NoMove,0.956189711,-6.317500479,-7.727109669,0.051969445,0.024688902,0.013832453,0.777747665,-6.618195741,-8.03950176,-0.047820445,-0.025249151,-0.013862059,0.868149484,-6.456681624,-7.900155176,0.00079905,-0.001269168,0.000893544,0.868177779,-6.450494184,-7.907491634,-0.001732486,-0.001338296,0.001064,0.826457761,-6.514077914,-7.972134119,-0.023734928,-0.011981966,-0.005192699,0.034376529,0.067981913,0.066812826,0.021676007,0.008272172,0.004629905,0.001598609,0.005589398,0.005592123,0.00055437,7.91E-05,2.56E-05,-0.060890314,-0.21122157,0.340615219,0.100758191,0.125266923,-0.255643592,0.301298135,-0.523410923,-0.284965064,-0.613889735,0.550160166,0.783669191,0.006425765,-0.011193239,-0.009116972,28.10069904,-2.612707413,1.748153914
NoMove,0.752087671,-6.55865239,-7.300855388,0.059546644,0.024983137,0.017210698,0.559112794,-6.886963206,-7.629100241,-0.053436311,-0.028202578,-0.016575214,0.654185857,-6.712857779,-7.480296571,-0.000364676,-0.001562587,0.000753787,0.658489094,-6.7100318,-7.483569507,-0.003846114,-0.00152852,0.000830151,0.605774786,-6.762614377,-7.547597656,-0.02680393,-0.01151383,-0.005501825,0.044828975,0.074002602,0.071997192,0.022846928,0.008520069,0.005143147,0.008079702,0.00790421,0.006619927,0.000658571,9.83E-05,5.80E-05,0.038149431,-0.158914595,0.280937626,0.208986022,-0.04844122,-0.207540879,-0.047376223,-0.436056627,-0.386583429,-0.315673651,0.424981803,0.684894578,0.066024796,-0.012037357,-0.010559374,-64.31389603,-2.941642243,-1.825438617
NoMove,1.8656319,-6.178099361,-6.981314701,0.055544327,0.032638461,0.014618044,1.081733741,-6.551051645,-7.462088415,-0.050715281,-0.028609445,-0.013377554,1.451840147,-6.363335738,-7.250745291,0.003705944,-7.08E-05,0.000488825,1.164493414,-6.355556074,-7.305831035,0.003780315,-6.22E-05,0.000625126,1.096440979,-6.523176295,-7.447210115,-0.037049561,-0.02267121,-0.010884244,0.337026011,0.090374815,0.132937789,0.02242717,0.009636725,0.004588574,0.665072217,0.01133516,0.036209095,0.000572187,9.48E-05,2.17E-05,0.244752837,-0.082697919,0.257376321,-0.069489606,0.183770662,-0.055051654,-0.435473121,-0.813409389,-0.757236937,-0.771644267,1.180868409,0.470569279,0.175888937,-0.016083546,-0.01845218,5.885441705,-137.1276094,8.104920082
NoMove,1.065441199,-8.952472811,-3.682175401,0.058557552,0.029145849,0.018893307,0.899016858,-9.146107188,-4.104627425,-0.051733915,-0.034719488,-0.02000562,0.970907275,-9.038267884,-3.915992683,0.000186279,-0.000840028,-5.15E-06,0.963294458,-9.031072357,-3.92483858,0.00107116,-0.00038743,0.000596976,0.918968558,-9.063906188,-4.077493092,-0.036012632,-0.011892535,-0.015120474,0.032708902,0.041620713,0.103041712,0.020499673,0.010887035,0.006098155,0.001432212,0.002294809,0.010960718,0.000462225,0.000154901,3.75E-05,0.439216912,-0.261438485,0.316749333,-0.140424835,-0.187572348,-0.208465961,0.394927262,-0.538372555,-0.554397062,-0.254775032,0.07854487,1.375107261,0.031539942,-0.004821908,-0.027354304,3.65053324,-19.67261515,-1189.995764
NoMove,1.501694089,-6.839165443,-6.483863457,0.042653091,0.023326113,0.01450911,1.324062164,-7.086021295,-6.78247747,-0.044087119,-0.024281081,-0.018380487,1.413757699,-6.952702548,-6.647358373,-0.001434928,-0.0006984,-0.000131026,1.410716948,-6.948320583,-6.652749037,-0.002592929,-0.000686937,0.000245251,1.358943846,-7.022980083,-6.740523661,-0.029123195,-0.013237681,-0.010212287,0.037593333,0.054419918,0.063230457,0.017806754,0.008030137,0.005667529,0.003618831,0.003802939,0.004710392,0.000345217,7.25E-05,3.89E-05,-0.024550336,-0.192740228,0.275501037,0.064114924,0.014165578,-0.355900395,0.16446925,-0.42901737,-0.399534445,-0.557594979,0.197670301,0.599906714,-0.014435935,-0.009452858,-0.011992688,-2.61062368,-2.00736949,-44.00789172
NoMove,0.338540112,-6.7602678,-7.19266082,0.045395468,0.023780674,0.014839571,0.14939818,-7.0322492,-7.46368426,-0.047120304,-0.025301715,-0.016016784,0.252725883,-6.877744598,-7.355255222,-0.0029843,-2.75E-05,9.52E-05,0.25234886,-6.86992244,-7.36839504,-0.006298257,-0.0002542,-5.56E-05,0.25713726,-6.87471076,-7.37462036,-0.021912957,-0.003718254,-0.00072172,0.031122332,0.058597479,0.061584922,0.019928378,0.007693825,0.005079687,0.001042598,0.00357091,0.004091093,0.000401577,6.26E-05,2.65E-05,-0.27666436,-0.32408922,0.459695055,0.244461768,0.10376995,-0.048345335,0.791713296,-0.642578491,-0.66714885,-0.844366582,0.70686913,0.759841822,-0.043157655,-0.008693953,-0.008517895,-29.71426441,-275.9204562,4.824806523
NoMove,1.216977004,-7.141043297,-6.267722118,0.044942783,0.021027815,0.016107621,1.048986652,-7.369113053,-6.545979313,-0.044245326,-0.025340914,-0.018648213,1.135472352,-7.247665335,-6.416786006,-0.00115552,-0.001465438,3.56E-05,1.13608711,-7.243875508,-6.421527632,-0.002570028,-0.001330969,0.000419551,1.106135205,-7.293747688,-6.487061256,-0.02033574,-0.011496371,-0.009821179,0.03018452,0.047788371,0.057530455,0.01812764,0.007895719,0.005905933,0.00108427,0.00287157,0.003934805,0.000351825,7.01E-05,3.96E-05,-0.128587308,-0.108071075,0.242056892,0.118018317,-0.066406093,-0.223102343,0.347360253,-0.339364057,-0.380592952,-0.398621351,0.153179602,0.492066164,0.054586301,-0.007726709,-0.010728964,-0.97398965,-5.91326076,164.3378529
NoMove,1.9129672,-6.7564373,-8.403648,0.04368254,0.026297702,0.007712557,1.757344,-6.9647326,-8.6334915,-0.029594641,-0.020599691,-0.009341043,1.837166724,-6.855539537,-8.518219405,0.000936763,0.005608014,2.83E-06,1.839944,-6.8569937,-8.516175,0.000249,0.006446248,0.000518,1.8698715,-6.88333,-8.552089,-0.004680399,0.007378867,0.001184224,0.030992577,0.03872518,0.046480933,0.011042333,0.008130822,0.003283203,0.00096054,0.00149964,0.002160477,0.000121933,6.61E-05,1.08E-05,-0.400745157,0.110597326,-0.151619576,0.312921461,-0.694377301,-0.661345522,-0.447796263,-0.637777146,-0.652572937,0.498545809,0.828974878,0.224783528,0.016869768,-0.005648743,-0.005456649,11.78775299,1.449857587,1159.509441
NoMove,0.577002633,-6.9415888,-7.022193667,0.059142928,0.029127361,0.015186524,0.395043287,-7.293536667,-7.479486333,-0.05268249,-0.038998214,-0.014035528,0.480171014,-7.097817545,-7.283225456,3.92E-05,-0.004095546,0.002158463,0.479638413,-7.097211767,-7.2911422,-0.010403776,-0.004091515,0.002396166,0.490811347,-7.163451467,-7.313488,-0.026835632,-0.003736233,0.000619908,0.036513562,0.087942308,0.097588183,0.033123334,0.012505083,0.005299207,0.001358056,0.008912678,0.010872235,0.001209176,0.000170619,2.84E-05,0.124280122,-0.11795097,0.282784693,0.240753104,-0.080108764,-0.281150624,-0.194259424,-0.928122751,-0.489445639,-1.409434018,-0.104306125,0.115147769,0.077221795,-0.012607984,-0.013146836,855.3098829,-4.54754887,-13.55300427
NoMove,1.082664274,-7.136530032,-6.445816764,0.042871887,0.023444764,0.015184175,0.892035069,-7.391542978,-6.763270987,-0.041286166,-0.022347858,-0.017929762,0.981231631,-7.26472175,-6.615668912,-0.000488423,0.000852099,-4.05E-05,0.970969591,-7.27305325,-6.612626199,-0.000924938,0.001023967,0.000470891,0.921586354,-7.343522161,-6.708888367,-0.029287741,-0.012496341,-0.008624405,0.043576956,0.065107439,0.074010328,0.016666194,0.007843314,0.005822867,0.005141173,0.011177395,0.008728572,0.000301585,7.28E-05,4.36E-05,0.098594904,-0.112094085,0.196728539,0.06288748,-0.063462128,-0.227045862,-0.038090148,-0.621671868,-0.565207858,-0.402743158,0.150936069,0.466792619,0.059593464,-0.010484275,-0.013698321,-3.324332536,-6.126866252,-146.8367092
NoMove,0.775750356,-6.303404926,-7.839927165,0.064127226,0.026508587,0.016010374,0.585110628,-6.613006666,-8.161358066,-0.057466845,-0.027596823,-0.015823987,0.679661251,-6.445306163,-8.019482481,-0.000587691,-0.00117943,0.000811296,0.679080679,-6.439508854,-8.027109647,-0.004468966,-0.00125531,0.001003085,0.628985763,-6.504209703,-8.096499409,-0.026313161,-0.012532247,-0.004641467,0.039631148,0.066403761,0.066618978,0.023801348,0.008494086,0.005003017,0.003425718,0.005490966,0.006051059,0.00108933,9.62E-05,4.73E-05,-0.048883456,-0.204460781,0.356668735,0.167662773,0.110324707,-0.26167107,0.150582824,-0.5156556,-0.282466705,-0.620843166,0.86705345,0.9000791,0.061755843,-0.010717758,-0.009399599,-40.7383291,-2.434949647,-0.620374867
NoMove,0.788122647,-8.829126662,-3.931802273,0.040878751,0.018325002,0.018532958,0.638640683,-8.996180618,-4.254513647,-0.043138023,-0.022282814,-0.023401242,0.711123287,-8.907674337,-4.108426445,-0.001918385,-0.001628187,-0.000670559,0.711868204,-8.904598961,-4.117169631,-0.002676878,-0.001648022,-2.88E-05,0.663245686,-8.965144352,-4.225456343,-0.033247219,-0.015932437,-0.016326326,0.0268904,0.033380297,0.072217297,0.016739143,0.006975729,0.007361248,0.001134136,0.001529586,0.006016589,0.000311567,5.54E-05,7.07E-05,0.053258927,-0.148412108,0.275115682,0.076091587,-0.043902157,-0.306544092,0.624552857,-0.364942567,-0.613703542,-0.380055738,0.027793608,0.300889879,0.062869081,-0.003917568,-0.020065864,-10.99452621,-5.483500245,-12.85116719
NoMove,0.891009122,-9.407864787,-2.958395743,0.035300832,0.016962755,0.018631072,0.754620545,-9.512850311,-3.262033627,-0.044037481,-0.022549272,-0.029823303,0.814130365,-9.458832015,-3.120487645,-1.08E-05,-0.001346802,-0.000641999,0.813841937,-9.459107318,-3.12495771,0.001551664,-0.001166573,0.000633555,0.754620545,-9.512850311,-3.262033627,-0.044037481,-0.022549272,-0.029823303,0.019368331,0.021049859,0.065325524,0.016615322,0.007306775,0.008217529,0.000375132,0.000443097,0.004267424,0.000276069,5.34E-05,6.75E-05,0.030752061,0.015134819,0.197289201,-0.390888427,-0.153635131,-0.628647967,0.586361074,-0.759960339,-0.981503049,-0.355594037,-0.42643563,0.418005269,0.023790209,-0.002225418,-0.020934396,-1538.293921,-5.425276961,-12.79991378
NoMove,0.872386798,-7.097115804,-6.546210117,0.054193362,0.025418973,0.015027147,0.689745402,-7.367069866,-6.880053621,-0.050759082,-0.026718474,-0.015157172,0.776714217,-7.220064085,-6.736570477,0.000584384,-0.000182525,-0.00035662,0.776371374,-7.211140097,-6.748247988,-0.001852991,-7.80E-05,-0.000234423,0.729682727,-7.304158332,-6.839810593,-0.035411965,-0.016468163,-0.007014583,0.034237484,0.061295155,0.075899676,0.022420907,0.008792977,0.004977816,0.001541736,0.004424468,0.007657595,0.000555326,9.16E-05,2.94E-05,0.055294195,-0.25946024,0.370724532,0.145616817,-0.051355086,-0.068346496,0.566182733,-0.463780353,-0.456154134,-0.535666644,0.3435576,0.514022454,-0.025955844,-0.008939617,-0.012594498,1.629447824,-50.28185925,-2.981256334
NoMove,1.208539519,-6.10300129,-7.884218855,0.050442327,0.026898198,0.014819871,1.010734391,-6.426662303,-8.196596366,-0.046135844,-0.025768771,-0.016605642,1.107583155,-6.253743291,-8.057801303,0.002514693,-0.000479426,0.000593755,1.103375971,-6.246690051,-8.066906337,0.00150204,-0.000530637,0.000912783,1.06449885,-6.3266921,-8.134847772,-0.021487629,-0.011516842,-0.005064105,0.039824551,0.073507898,0.068242565,0.020841295,0.008658399,0.005150995,0.01575538,0.006828932,0.005837962,0.000499205,0.000257016,0.000247332,0.069430657,-0.229804948,0.354015271,0.008015574,0.086348133,-0.314110463,0.171443767,-0.569308768,-0.398844924,-0.633675317,0.550770341,0.749300905,-0.002059112,-0.012495678,-0.008795762,9.85795497,-2.529891484,3.279395987
NoMove,0.90500826,-6.5960255,-7.6829934,0.075594485,0.013494487,0.017685298,0.6775591,-6.9288197,-7.9726915,-0.068028785,-0.030471822,-0.010293262,0.810064277,-6.804220477,-7.778343034,1.17E-05,-0.002625374,0.001629944,0.79248077,-6.83784,-7.750031,5.26E-05,-0.00116095,0.001964012,0.8714894,-6.8569937,-7.714118,0.017505664,-9.51E-05,0.003029862,0.058800654,0.081970367,0.071697242,0.031305934,0.009128532,0.003880024,0.003457517,0.006719141,0.005140494,0.000980061,8.33E-05,1.51E-05,0.076091953,0.881202739,-0.831855353,0.063318193,-0.612217538,0.177516871,-1.396827666,-0.252867393,-0.435166176,-0.438485181,-0.089538751,2.287126359,0.07258764,-0.012046989,-0.009217547,2673.884119,-3.477041364,2.380464713
NoMove,1.4867992,-6.5026517,-8.755595,0.045947473,0.014440121,0.012109189,1.3335704,-6.7348895,-8.990228,-0.044116843,-0.018867685,-0.011339513,1.400222396,-6.59448828,-8.886392241,7.52E-06,0.000550703,-0.000401908,1.400608,-6.5936313,-8.887277,-0.00095,0.001183616,-0.000415,1.4053963,-6.5984197,-8.889671,-0.012674272,0.004980704,-0.000148,0.025191827,0.042914574,0.044311721,0.016304978,0.006226247,0.003420035,0.000634628,0.001841661,0.001963529,0.000265852,3.88E-05,1.17E-05,0.121502829,-0.341457143,0.2743311,0.312882862,-0.397724094,0.259140697,0.427479556,-0.244057455,-0.25753837,-0.121517993,0.012188314,1.128057075,0.017991304,-0.006507643,-0.004986469,2168.440042,11.30599863,-8.509490174
NoMove,0.509073397,-8.289154093,-5.632743339,0.038824392,0.019126138,0.017359309,0.359535088,-8.474448796,-5.85765986,-0.050275226,-0.037819493,-0.009813216,0.432092217,-8.381002315,-5.739230756,-0.003993184,-0.007406742,0.003206967,0.431972108,-8.381301137,-5.738952713,-0.004163021,-0.007450188,0.003186069,0.398216796,-8.426654163,-5.794873922,-0.026177154,-0.021834333,-0.002223964,0.027931903,0.031254025,0.042121301,0.014007313,0.008836841,0.004266634,0.001396209,0.001109749,0.002187971,0.000210441,8.18E-05,2.01E-05,0.020191604,0.010299122,-0.109365366,-0.081972698,-0.128162591,0.099371115,0.152864434,0.345361734,-0.130056542,0.690244608,0.697091395,0.720339622,0.192591027,-0.003743765,-0.00752813,-3.876372752,-1.26997904,1.336103003
NoMove,1.193140811,-5.246448373,-9.146124058,0.037340636,0.022984681,0.011075568,1.000853724,-5.515115497,-9.385908918,-0.041326402,-0.024265777,-0.008897268,1.096935598,-5.373995251,-9.275321164,-0.00369069,-0.000706739,0.001786152,1.099183203,-5.369084457,-9.27882754,-0.005044872,-0.000823271,0.001921414,1.042415479,-5.449435725,-9.338009401,-0.025665175,-0.013376925,-0.003512368,0.041523736,0.059328131,0.047355637,0.014979432,0.007481545,0.003180288,0.003684732,0.004649195,0.002631097,0.000237539,6.35E-05,1.13E-05,-0.011007531,-0.197268148,0.283136696,0.187774426,0.078979042,-0.292005644,0.187236833,-0.405889189,-0.075386931,-0.278976101,0.736801861,0.817094012,0.043465235,-0.011458821,-0.005141698,-4.86061431,0.305477074,2.745185454
NoMove,1.000016052,-6.89260553,-7.260073478,0.043444202,0.021229646,0.01269868,0.85914057,-7.073910185,-7.528755338,-0.035476377,-0.018950363,-0.013327375,0.924990584,-6.976293811,-7.403358003,0.000733505,0.002457044,1.07E-05,0.925344351,-6.972861639,-7.405239412,0.000480875,0.00268656,0.000266475,0.913409137,-7.018045185,-7.421814505,-0.001724462,-3.15E-05,0.000162466,0.021246486,0.036274061,0.052067545,0.014493216,0.006500822,0.004654331,0.000457441,0.001387497,0.003081869,0.000212915,4.51E-05,2.72E-05,0.14612796,-0.114169231,0.128405795,0.078211931,-0.201733913,-0.084979152,0.80116646,-0.483656563,-0.34959218,-0.377229534,0.157461413,0.410566778,0.025952676,-0.005840707,-0.011141259,2.801463485,15.37106731,448.7775282
NoMove,1.235768812,-9.293894306,-2.668695108,0.050677557,0.020999734,0.02847751,1.098873944,-9.46308814,-3.050127016,-0.04430668,-0.018424211,-0.04344558,1.153198093,-9.376918442,-2.867172609,-9.54E-05,0.000448676,-7.28E-05,1.15021608,-9.380322947,-2.86255774,-0.001407332,0.000118003,-1.29E-05,1.098873944,-9.46308814,-3.050127016,-0.04430668,-0.018424211,-0.04344558,0.024787985,0.03318957,0.099962022,0.020523108,0.00823736,0.010293755,0.000614444,0.001101548,0.009992406,0.000421198,6.79E-05,0.000105961,0.833576665,0.256732728,-0.085281135,0.151009181,-0.047275318,-0.700787851,0.844959243,-0.577823609,-1.035039195,-0.964673904,-0.6161601,2.625619327,0.021494993,-0.003539497,-0.03486432,-215.1369197,18.35925982,-141.4076189
NoMove,0.777884704,-8.901773271,-4.548320552,0.056127224,0.024328983,0.022316149,0.508111333,-9.158255499,-4.920983753,-0.056020189,-0.028337015,-0.019234198,0.670325732,-9.028782205,-4.708390292,0.002914185,-0.0022014,-9.71E-06,0.68374846,-9.024797379,-4.722649524,0.003989844,-0.003037193,0.001008203,0.508111333,-9.158255499,-4.920983753,-0.056020189,-0.028337015,-0.019234198,0.065197822,0.046456793,0.07942281,0.018468742,0.010937749,0.007818972,0.004250756,0.002158234,0.006307983,0.000341094,0.000119634,6.11E-05,-0.764888831,-0.024724186,0.018521226,-0.270235457,0.171850175,-0.140136395,-0.295481863,-0.326693545,-0.518119847,0.135816074,-0.660296888,-0.32789398,0.097262896,-0.005145411,-0.016868357,6.337532615,-4.96854314,-805.252848
NoMove,0.555902691,-7.361769732,-6.135663073,0.053563383,0.036056425,0.019827714,0.262031658,-7.638908015,-6.465209242,-0.051921154,-0.03116746,-0.021927499,0.42593134,-7.481947304,-6.328114542,-0.00061993,0.000146693,-0.000311191,0.424712391,-7.473740542,-6.340923207,-0.001625288,0.000200185,-2.37E-05,0.311868858,-7.566010802,-6.427595124,-0.029687858,-0.015803787,-0.012034677,0.068913997,0.058315623,0.073723801,0.02148184,0.010708646,0.006947575,0.013746734,0.00435984,0.006166692,0.000553956,0.00025011,0.000105102,-0.012835834,-0.467958808,0.476357182,0.114562764,0.040676204,-0.0961778,0.280838462,-0.220718933,-0.406028938,-0.604786747,0.512845785,0.656778469,0.00378923,-0.008626116,-0.014264256,-2.412160631,73.26185135,-1.083302104
NoMove,0.822761227,-8.190808685,-5.123453951,0.058697452,0.034952078,0.019959425,0.624699292,-8.434835623,-5.465737927,-0.04746976,-0.035719444,-0.021418046,0.710348178,-8.305250284,-5.296993974,-0.000217288,-0.00128177,5.21E-05,0.706883914,-8.30385309,-5.301211265,-0.002583286,-0.001295918,0.000482176,0.649598988,-8.402274383,-5.450415127,-0.036544799,-0.026180082,-0.017687571,0.030943137,0.044422964,0.079272059,0.02069519,0.010210569,0.006787117,0.001084341,0.002795323,0.008224728,0.000525801,0.000118328,4.87E-05,0.372932646,-0.128044797,0.077378902,0.132937959,0.10445474,-0.21381763,0.586541309,0.079825943,-0.771458764,-0.513840094,1.476219995,0.407724135,0.246911414,-0.005524911,-0.018196636,-102.1987712,-8.051676579,130.3427035
NoMove,-3.46506308,-6.54389885,-6.537854926,0.035482832,0.016470611,0.019897572,-3.643908798,-6.731690217,-6.751941887,-0.030658614,-0.030094593,-0.012405652,-3.559452717,-6.634498994,-6.646121513,-0.004328879,-0.006570789,0.002989959,-3.564297571,-6.631158313,-6.645638959,-0.008380038,-0.006859477,0.002682803,-3.621289313,-6.695491096,-6.727946874,-0.024714812,-0.023040482,-0.007406305,0.042587629,0.043404082,0.046605464,0.014368496,0.008371209,0.006174851,0.00401676,0.00195746,0.003346849,0.000210727,7.64E-05,4.02E-05,0.211445836,-0.173550518,0.108517973,0.595283126,0.033163057,0.152566227,-0.466350506,-0.917240434,-0.48731339,-0.483849964,0.065705024,-0.224888451,-0.011727554,-0.006545213,-0.007029953,-4.02008867,-1.347175276,2.278523696
